"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"111",894,315,10861,22,"10861_22","Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,NA,NA,89,100,NA,NA,"IV-A",137,68,101,0.537254902,0.266666667,0.396078431,70,0
"112",895,2841,10862,22,"10862_22","Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,NA,NA,106,100,NA,NA,"IV-B",137,25,135,0.537254902,0.098039216,0.529411765,632,0
"113",897,2289,11150,22,"11150_21_22","Inter-Mountain Basins Juniper Savanna","Conifer",355,212,123,64,18,30,52,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,509,0
"114",898,29016,11260,22,"11260_22","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,NA,NA,86,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,6453,0
"115",900,80,11350,22,"11350_22","Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,NA,NA,25,100,NA,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,18,0
"116",904,609,11530,22,"11530_20_22_29_30","Inter-Mountain Basins Greasewood Flat","Shrubland",207,NA,NA,207,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,135,0
"117",905,28909,11590,22,"11590_22","Rocky Mountain Montane Riparian Systems","Riparian",271,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,6429,0
"118",907,2352,11660,22,"11660_22","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",207,53,138,32,16,60,24,"I-C",214,112,0,0.839215686,0.439215686,0,523,0
"119",964,13190,10060,16,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,2933,0
"120",966,31431,10120,16,"10120_16_27","Rocky Mountain Bigtooth Maple Ravine Woodland","Hardwood",136,82,NA,51,38,62,NA,"III-A",255,211,127,1,0.82745098,0.498039216,6990,0
"121",969,64,10490,16,"10490_16_22","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,NA,NA,216,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,14,0
"122",970,13876,10500,16,"10500_16_23_28","Rocky Mountain Lodgepole Pine Forest","Conifer",152,NA,640,123,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,3086,0
"123",975,164,10560,16,"10560_16_23","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",217,6998,NA,210,97,3,NA,"V-A",56,168,0,0.219607843,0.658823529,0,36,0
"124",976,367,10570,16,"10570_12_16","Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",508,NA,199,143,28,NA,72,"III-B",227,223,162,0.890196078,0.874509804,0.635294118,82,0
"125",981,1054,10700,16,"10700_16","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",227,NA,NA,227,100,NA,NA,"V-A",19,118,92,0.074509804,0.462745098,0.360784314,234,0
"126",982,59018,10780,16,"10780_16_23_24_25","Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrubland",146,162,NA,77,53,47,NA,"III-A",52,155,207,0.203921569,0.607843137,0.811764706,13125,0
"127",983,53645,10790,16,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,NA,84,90,10,NA,"IV-A",57,194,207,0.223529412,0.760784314,0.811764706,11930,0
"128",987,9912,10930,16,"10930_13_15_16_23_24_28","Southern Colorado Plateau Sand Shrubland","Shrubland",220,NA,NA,220,100,NA,NA,"V-A",134,219,24,0.525490196,0.858823529,0.094117647,2204,0
"129",988,6761,11020,16,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,1504,0
"130",992,2909,11150,16,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,647,0
"131",993,27891,11170,16,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333333,0,6203,0
"132",994,29636,11250,16,"11250_6_12_13_15_16_17_18_23_24_25_28","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",117,NA,NA,117,100,NA,NA,"IV-B",255,115,223,1,0.450980392,0.874509804,6591,0
"133",997,54451,11270,16,"11270_16_23_24_25","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",105,NA,NA,105,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,12110,0
"134",1000,9818,11450,16,"11450_16","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,NA,32,80,20,NA,"II-C",0,197,255,0,0.77254902,1,2183,0
"135",1001,17769,11460,16,"11460_15_16_23_24_25_28","Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,NA,21,10,52,NA,48,"I-B",167,205,178,0.654901961,0.803921569,0.698039216,3952,0
"136",1002,35098,11530,16,"11530_16_23_24_25_27","Inter-Mountain Basins Greasewood Flat","Shrubland",208,NA,NA,208,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,7806,0
"137",1003,425,11540,16,"11540_6_12_16_17","Inter-Mountain Basins Montane Riparian Systems","Riparian",378,NA,NA,378,100,NA,NA,"V-A",154,156,117,0.603921569,0.611764706,0.458823529,95,0
"138",1005,3113,11600,16,"11600_16","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",271,NA,80,61,23,NA,77,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,692,0
"139",1008,6243,10060,23,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,1388,0
"140",1011,2626,10490,23,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,NA,NA,385,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,584,0
"141",1012,80,10500,23,"10500_16_23_28","Rocky Mountain Lodgepole Pine Forest","Conifer",152,NA,640,123,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,18,0
"142",1016,39783,10550,23,"10550_16_23_24","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",214,7242,NA,208,97,3,NA,"V-A",211,255,190,0.82745098,1,0.745098039,8848,0
"143",1017,342,10560,23,"10560_16_23","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",217,6998,NA,210,97,3,NA,"V-A",56,168,0,0.219607843,0.658823529,0,76,0
"144",1020,47630,10612,23,"10612_16_23","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-High Elevation","Hardwood-Conifer",70,60,NA,32,46,54,NA,"I-C",200,230,0,0.784313725,0.901960784,0,10593,0
"145",1031,34694,11030,23,"11030_6_7_12_13_16_17_23","Great Basin Semi-Desert Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",174,250,255,0.682352941,0.980392157,1,7716,0
"146",1041,13308,11460,23,"11460_15_16_23_24_25_28","Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,NA,21,10,52,NA,48,"I-B",167,205,178,0.654901961,0.803921569,0.698039216,2960,0
"147",1044,17560,11600,23,"11600_23","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",274,NA,79,62,22,NA,78,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,3905,0
"148",1077,71,10010,17,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,16,0
"149",1080,1072,10160,17,"10160_17","Colorado Plateau Pinyon-Juniper Woodland","Conifer",427,194,2177,126,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,238,0
"150",1081,239,10190,17,"10190_6_7_9_12_16_17_18_19","Great Basin Pinyon-Juniper Woodland","Conifer",865,898,NA,440,51,49,NA,"V-A",115,76,0,0.450980392,0.298039216,0,53,0
"151",1085,6,10540,17,"10540_17","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",257,39,28,15,6,39,55,"I-B",168,56,0,0.658823529,0.219607843,0,1,0
"152",1088,17,10620,17,"10620_6_12_17_18","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",288,149,238,69,24,47,29,"III-A",191,19,230,0.749019608,0.074509804,0.901960784,4,0
"153",1090,192,10790,17,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,NA,84,90,10,NA,"IV-A",57,194,207,0.223529412,0.760784314,0.811764706,43,0
"154",1092,3,10810,17,"10810_6_12_13_17","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",1978,NA,NA,1978,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,1,0
"155",1093,167,10820,17,"10820_12_15_16_17_23_24","Mojave Mid-Elevation Mixed Desert Scrub","Shrubland",815,NA,NA,815,100,NA,NA,"V-B",216,6,73,0.847058824,0.023529412,0.28627451,37,0
"156",1096,51,11030,17,"11030_6_7_12_13_16_17_23","Great Basin Semi-Desert Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",174,250,255,0.682352941,0.980392157,1,11,0
"157",1098,493,11070,17,"11070_17","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",153,52,NA,39,25,75,NA,"III-A",115,255,223,0.450980392,1,0.874509804,110,0
"158",1099,3,11080,17,"11080_17","Sonora-Mojave Semi-Desert Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",255,197,173,1,0.77254902,0.678431373,1,0
"159",1101,23,11240,17,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,NA,NA,201,100,NA,NA,"V-A",132,140,173,0.517647059,0.549019608,0.678431373,5,0
"160",1104,688,11270,17,"11270_10_12_13_17_18","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",225,NA,NA,225,100,NA,NA,"V-A",194,158,215,0.760784314,0.619607843,0.843137255,153,0
"161",1105,2,11350,17,"11350_7_8_9_10_12_17_18","Inter-Mountain Basins Semi-Desert Grassland","Grassland",81,NA,NA,81,100,NA,NA,"IV-A",185,174,211,0.725490196,0.682352941,0.82745098,0,0
"162",1107,5,11530,17,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,NA,NA,1024,100,NA,NA,"V-B",225,225,225,0.882352941,0.882352941,0.882352941,1,0
"163",1108,11,11540,17,"11540_6_12_16_17","Inter-Mountain Basins Montane Riparian Systems","Riparian",378,NA,NA,378,100,NA,NA,"V-A",154,156,117,0.603921569,0.611764706,0.458823529,2,0
"164",1109,27,11590,17,"11590_12_17","Rocky Mountain Montane Riparian Systems","Riparian",379,NA,NA,379,100,NA,NA,"V-A",123,124,93,0.482352941,0.48627451,0.364705882,6,0
"165",1112,32,10040,24,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,242,189,1,0.949019608,0.741176471,7,0
"166",1113,134,10110,24,"10110_16_23_24","Rocky Mountain Aspen Forest and Woodland","Hardwood",59,50,NA,27,46,54,NA,"I-C",255,255,115,1,1,0.450980392,30,0
"167",1115,852,10230,24,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654901961,0.517647059,189,0
"168",1116,85,10240,24,"10240_14_15_24","Madrean Lower Montane Pine-Oak Forest and Woodland","Conifer",125,191,33,23,19,12,69,"I-C",167,189,30,0.654901961,0.741176471,0.117647059,19,0
"169",1118,6628,10510,24,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,1474,0
"170",1119,8655,10520,24,"10520_16_23_24","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",180,89,74,33,19,37,44,"I-C",115,149,230,0.450980392,0.584313725,0.901960784,1925,0
"171",1120,7695,10540,24,"10540_16_23_24","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",280,226,20,17,6,8,86,"I-C",168,56,0,0.658823529,0.219607843,0,1711,0
"172",1121,348,10550,24,"10550_16_23_24","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",214,7242,NA,208,97,3,NA,"V-A",211,255,190,0.82745098,1,0.745098039,77,0
"173",1122,1925,10590,24,"10590_24_28","Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647059,0.541176471,0.180392157,428,0
"174",1123,1705,10611,24,"10611_16_23_24","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation","Hardwood-Conifer",43,13,NA,10,24,76,NA,"I-B",230,230,0,0.901960784,0.901960784,0,379,0
"175",1130,10771,11020,24,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,2395,0
"176",1131,3045,11040,24,"11040_23_24","Mogollon Chaparral","Shrubland",47,370,NA,42,89,11,NA,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,677,0
"177",1132,58611,11070,24,"11070_23_24","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",51,150,NA,38,74,26,NA,"III-A",115,255,223,0.450980392,1,0.874509804,13035,0
"178",1133,12976,11150,24,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,2886,0
"179",1134,2,11160,24,"11160_24","Madrean Juniper Savanna","Conifer",139,214,101,46,33,21,46,"III-A",207,157,143,0.811764706,0.615686275,0.560784314,0,0
"180",1135,26829,11170,24,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333333,0,5967,0
"181",1136,339,11190,24,"11190_24_25","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",503,217,32,26,5,12,83,"I-C",135,86,20,0.529411765,0.337254902,0.078431373,75,0
"182",1137,6907,11210,24,"11210_24","Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Grassland",10,NA,42,8,81,NA,19,"II-B",255,221,216,1,0.866666667,0.847058824,1536,0
"183",1138,203,11250,24,"11250_6_12_13_15_16_17_18_23_24_25_28","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",117,NA,NA,117,100,NA,NA,"IV-B",255,115,223,1,0.450980392,0.874509804,45,0
"184",1144,3450,10010,28,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,767,0
"185",1145,273,10060,28,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,61,0
"186",1146,30735,10110,28,"10110_28","Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.450980392,6835,0
"187",1148,1836,10490,28,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,NA,NA,385,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,408,0
"188",1149,107,10500,28,"10500_16_23_28","Rocky Mountain Lodgepole Pine Forest","Conifer",152,NA,640,123,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,24,0
"189",1150,54836,10510,28,"10510_28","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098039,0.823529412,1,12195,0
"190",1151,10720,10520,28,"10520_28","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.450980392,0.584313725,0.901960784,2384,0
"191",1153,232,10550,28,"10550_15_28","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,NA,137,69,31,NA,"IV-B",211,255,190,0.82745098,1,0.745098039,52,0
"192",1154,1,10560,28,"10560_15_28","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,NA,137,69,31,NA,"IV-B",56,168,0,0.219607843,0.658823529,0,0,0
"193",1155,80,10570,28,"10570_28","Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,NA,144,29,71,NA,"III-B",227,223,162,0.890196078,0.874509804,0.635294118,18,0
"194",1156,34498,10590,28,"10590_24_28","Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647059,0.541176471,0.180392157,7672,0
"195",1157,20679,10610,28,"10610_22_27_28","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901960784,0.901960784,0,4599,0
"196",1162,40041,10810,28,"10810_15_16_23_24_28","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,NA,NA,616,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,8905,0
"197",1163,40489,10860,28,"10860_28","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,NA,54,74,26,NA,"III-A",137,68,101,0.537254902,0.266666667,0.396078431,9005,0
"198",1164,153,11020,28,"11020_28","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",431,192,2125,125,29,65,6,"III-B",255,0,0,1,0,0,34,0
"199",1166,439,11150,28,"11150_28","Inter-Mountain Basins Juniper Savanna","Conifer",337,434,276,112,33,26,41,"III-B",137,112,68,0.537254902,0.439215686,0.266666667,98,0
"200",1167,805,11170,28,"11170_13_15_28","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,NA,11,11,3,NA,97,"I-B",255,85,0,1,0.333333333,0,179,0
"201",1168,4981,11190,28,"11190_28","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",501,212,32,26,6,12,82,"I-C",135,86,20,0.529411765,0.337254902,0.078431373,1108,0
"202",1170,36032,11260,28,"11260_6_12_17_18_28","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,8013,0
"203",1172,14883,11350,28,"11350_15_28","Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,NA,25,33,67,NA,"I-C",185,174,211,0.725490196,0.682352941,0.82745098,3310,0
"204",1176,5317,11460,28,"11460_15_16_23_24_25_28","Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,NA,21,10,52,NA,48,"I-B",167,205,178,0.654901961,0.803921569,0.698039216,1182,0
"205",1179,601,11600,28,"11600_15_28","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,NA,80,62,23,NA,77,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,134,0
"206",1180,9175,10040,15,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,242,189,1,0.949019608,0.741176471,2040,0
"207",1182,5688,10160,15,"10160_15_28","Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,1265,0
"208",1183,97,10190,15,"10190_15","Great Basin Pinyon-Juniper Woodland","Conifer",475,335,765,156,33,47,20,"III-B",115,76,0,0.450980392,0.298039216,0,22,0
"209",1184,2,10230,15,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654901961,0.517647059,0,0
"210",1186,27,10250,15,"10250_14_15_24_25_26","Madrean Pinyon-Juniper Woodland","Conifer",136,209,104,46,34,22,44,"III-A",160,106,31,0.62745098,0.415686275,0.121568627,6,0
"211",1197,15373,10820,15,"10820_12_15_16_17_23_24","Mojave Mid-Elevation Mixed Desert Scrub","Shrubland",815,NA,NA,815,100,NA,NA,"V-B",216,6,73,0.847058824,0.023529412,0.28627451,3419,0
"212",1198,18,10870,15,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,NA,NA,329,100,NA,NA,"V-A",52,154,184,0.203921569,0.603921569,0.721568627,4,0
"213",1199,243,10910,15,"10910_15","Sonoran Mid-Elevation Desert Scrub","Shrubland",355,NA,NA,355,100,NA,NA,"V-A",176,6,99,0.690196078,0.023529412,0.388235294,54,0
"214",1201,103,11020,15,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,23,0
"215",1202,1863,11040,15,"11040_15","Mogollon Chaparral","Shrubland",80,NA,2171,77,96,NA,4,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,414,0
"216",1203,35645,11070,15,"11070_15","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,174,NA,39,78,22,NA,"III-A",115,255,223,0.450980392,1,0.874509804,7927,0
"217",1205,875,11150,15,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,195,0
"218",1206,15,11160,15,"11160_15_25","Madrean Juniper Savanna","Conifer",136,208,106,46,34,22,44,"III-A",207,157,143,0.811764706,0.615686275,0.560784314,3,0
"219",1208,634,11210,15,"11210_15","Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Grassland",10,NA,40,8,80,NA,20,"II-B",255,221,216,1,0.866666667,0.847058824,141,0
"220",1209,43010,11270,15,"11270_15","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",118,NA,NA,118,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,9565,0
"221",1210,7742,11350,15,"11350_15_28","Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,NA,25,33,67,NA,"I-C",185,174,211,0.725490196,0.682352941,0.82745098,1722,0
"222",1212,1115,11550,15,"11550_15","North American Warm Desert Riparian Systems","Riparian",777,83,NA,75,10,90,NA,"III-A",123,160,117,0.482352941,0.62745098,0.458823529,248,0
"223",1213,113,11552,15,"11552_13_14_15","North American Warm Desert Riparian Systems-Stringers","Riparian",735,NA,NA,735,100,NA,NA,"V-B",84,160,117,0.329411765,0.62745098,0.458823529,25,0
"224",1214,1795,11590,15,"11590_15","Rocky Mountain Montane Riparian Systems","Riparian",54,NA,8,7,12,NA,88,"I-B",123,124,93,0.482352941,0.48627451,0.364705882,399,0
"225",2704,512,10803,15,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,NA,NA,151,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,114,0
"226",2706,55270,10803,16,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,NA,NA,151,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,12292,0
"227",2709,121,10804,17,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,27,0
